g1,vcmax,tleaf,twood,troot,aleaf,awood,aroot
3.77,4e-05,1.8876307010650635,46.012786865234375,1.5260651111602783,0.5275,0.245,0.2275
3.77,4e-05,0.22210107743740082,22.141502380371094,0.6786496043205261,0.5375,0.2,0.2625
3.77,4e-05,3.8169400691986084,16.53227996826172,3.218973398208618,0.3725,0.465,0.1625
3.77,4e-05,1.7357176542282104,8.948067665100098,0.7088040113449097,0.2125,0.18,0.6075
3.77,4e-05,4.082898139953613,26.20907211303711,2.1638970375061035,0.2125,0.4225,0.365
3.77,4e-05,1.1661624908447266,19.93889617919922,2.0304179191589355,0.4475,0.28,0.2725
3.77,4e-05,3.9189517498016357,13.088768005371094,4.713242530822754,0.405,0.405,0.19
3.77,4e-05,0.12692253291606903,4.731749534606934,1.6549665927886963,0.2775,0.195,0.5275
3.77,4e-05,0.8832617998123169,45.89301681518555,1.5961358547210693,0.405,0.3025,0.2925
3.77,4e-05,2.992328405380249,19.752460479736328,3.4475343227386475,0.1575,0.3725,0.47
3.77,4e-05,2.097266674041748,17.819353103637695,1.7637736797332764,0.33,0.4275,0.2425
3.77,4e-05,5.4979119300842285,11.523085594177246,2.427738904953003,0.2675,0.39,0.3425
3.77,4e-05,2.309511423110962,37.80622863769531,2.0965628623962402,0.1925,0.405,0.4025
3.77,4e-05,2.3441860675811768,25.485103607177734,0.2556530237197876,0.3,0.15,0.55
3.77,4e-05,4.069676876068115,45.6061897277832,3.268575668334961,0.19,0.16,0.65
3.77,4e-05,0.9615918397903442,26.229806900024414,1.2207281589508057,0.34,0.4025,0.2575
3.77,4e-05,3.6946001052856445,5.79714822769165,0.5703449249267578,0.26,0.2625,0.4775
3.77,4e-05,4.34431791305542,31.127330780029297,2.8956878185272217,0.215,0.495,0.29
3.77,4e-05,2.577026128768921,5.224578857421875,3.956094741821289,0.315,0.385,0.3
3.77,4e-05,0.1020418033003807,2.297544002532959,2.4495561122894287,0.4325,0.3975,0.17
3.77,4e-05,3.4527478218078613,14.962469100952148,0.9531059861183167,0.465,0.215,0.32
3.77,4e-05,3.765368700027466,31.17690086364746,2.728640079498291,0.2525,0.55,0.1975
3.77,4e-05,4.823875427246094,56.1535530090332,0.39993515610694885,0.1625,0.2525,0.585
3.77,4e-05,1.8282047510147095,22.211124420166016,2.6173906326293945,0.645,0.1725,0.1825
3.77,4e-05,1.5019761323928833,43.24043655395508,2.9210593700408936,0.5625,0.2725,0.165
3.77,4e-05,0.9060739874839783,47.92585372924805,0.6493468284606934,0.3125,0.44,0.2475
3.77,4e-05,0.7117502093315125,14.676962852478027,0.6508937478065491,0.2875,0.15,0.5625
3.77,4e-05,2.6465518474578857,4.9639201164245605,0.8066210150718689,0.26,0.58,0.16
3.77,4e-05,3.2714827060699463,5.026613712310791,0.4611645042896271,0.2675,0.3325,0.4
3.77,4e-05,2.13277006149292,17.034826278686523,2.1900925636291504,0.395,0.38,0.225
3.77,4e-05,0.3082937002182007,43.15974426269531,0.8495568037033081,0.58,0.1625,0.2575
3.77,4e-05,0.14226588606834412,12.851820945739746,1.7355198860168457,0.35,0.44,0.21
3.77,4e-05,0.7004428505897522,5.668677806854248,2.9469475746154785,0.315,0.37,0.315
3.77,4e-05,2.5650978088378906,12.547492980957031,0.5881158113479614,0.55,0.1825,0.2675
3.77,4e-05,1.1003960371017456,27.84723472595215,0.617919385433197,0.4525,0.2225,0.325
3.77,4e-05,1.3863003253936768,7.5901384353637695,1.6153614521026611,0.17,0.6275,0.2025
3.77,4e-05,0.4084622859954834,9.747297286987305,5.3143415451049805,0.195,0.6325,0.1725
3.77,4e-05,0.5638012886047363,47.351593017578125,1.5730878114700317,0.6525,0.1525,0.195
3.77,4e-05,2.355458974838257,22.77606201171875,0.21335454285144806,0.265,0.255,0.48
3.77,4e-05,5.091535568237305,69.45475769042969,3.1184089183807373,0.1975,0.4425,0.36
3.77,4e-05,1.0862226486206055,21.097660064697266,1.5762048959732056,0.4425,0.3525,0.205
3.77,4e-05,2.11276912689209,9.956619262695312,1.5229065418243408,0.5425,0.2475,0.21
3.77,4e-05,0.915184497833252,21.535879135131836,0.6623937487602234,0.4125,0.195,0.3925
3.77,4e-05,1.368201494216919,31.42529296875,2.419006824493408,0.3425,0.2525,0.405
3.77,4e-05,0.8568503260612488,39.971824645996094,2.079010248184204,0.1675,0.1825,0.65
3.77,4e-05,1.06302809715271,13.562582969665527,1.6142451763153076,0.3175,0.4975,0.185
3.77,4e-05,2.2202539443969727,26.622282028198242,0.2616332471370697,0.5,0.265,0.235
3.77,4e-05,2.7532970905303955,32.21491622924805,3.037026882171631,0.215,0.42,0.365
3.77,4e-05,3.524815797805786,50.05717468261719,7.1038665771484375,0.495,0.2375,0.2675
3.77,4e-05,2.439120292663574,13.997117042541504,2.2227561473846436,0.2625,0.24,0.4975
3.77,4e-05,3.2534804344177246,13.775668144226074,1.938393473625183,0.215,0.36,0.425
3.77,4e-05,1.5340254306793213,32.76259231567383,1.6988904476165771,0.4025,0.265,0.3325
3.77,4e-05,2.393512010574341,27.517112731933594,5.189892768859863,0.28,0.2675,0.4525
3.77,4e-05,0.7891697287559509,26.399547576904297,0.9665486812591553,0.3475,0.2225,0.43
3.77,4e-05,2.42590069770813,17.597457885742188,2.396366596221924,0.49,0.2525,0.2575
3.77,4e-05,3.089909315109253,10.305983543395996,1.8966478109359741,0.325,0.2625,0.4125
3.77,4e-05,2.4238898754119873,9.938283920288086,2.299423933029175,0.1575,0.5025,0.34
3.77,4e-05,1.8873544931411743,6.2270636558532715,0.5535164475440979,0.1675,0.43,0.4025
3.77,4e-05,2.366726875305176,20.168779373168945,1.794538974761963,0.255,0.48,0.265
3.77,4e-05,2.1953976154327393,2.4456849098205566,2.981456995010376,0.4175,0.245,0.3375
3.77,4e-05,1.49721097946167,18.864242553710938,2.751330614089966,0.1975,0.555,0.2475
3.77,4e-05,0.9492886662483215,24.06163215637207,1.7538673877716064,0.1575,0.5775,0.265
3.77,4e-05,1.7114787101745605,8.47912883758545,1.621015191078186,0.3025,0.4775,0.22
3.77,4e-05,2.3627865314483643,28.0009708404541,2.7407898902893066,0.2175,0.3325,0.45
3.77,4e-05,1.5159273147583008,20.103174209594727,2.1255366802215576,0.605,0.1725,0.2225
3.77,4e-05,5.065919876098633,17.899011611938477,1.6531615257263184,0.4075,0.3,0.2925
3.77,4e-05,3.480844736099243,4.37842321395874,3.1849782466888428,0.3325,0.5,0.1675
3.77,4e-05,1.8671680688858032,10.855860710144043,4.794998645782471,0.5075,0.265,0.2275
3.77,4e-05,1.9674890041351318,22.425188064575195,4.654886245727539,0.4325,0.2325,0.335
3.77,4e-05,0.6856625080108643,8.247322082519531,2.7154619693756104,0.1825,0.45,0.3675
3.77,4e-05,1.2497031688690186,26.962398529052734,2.154817581176758,0.6,0.21,0.19
3.77,4e-05,2.600775957107544,8.693205833435059,3.8952348232269287,0.6175,0.1675,0.215
3.77,4e-05,1.3429601192474365,24.661653518676758,0.8365930318832397,0.3525,0.2275,0.42
3.77,4e-05,6.540494918823242,8.57906436920166,1.948763132095337,0.37,0.2775,0.3525
3.77,4e-05,4.074531555175781,12.870499610900879,4.318954944610596,0.3125,0.225,0.4625
3.77,4e-05,2.509272575378418,2.8619465827941895,2.4464828968048096,0.3775,0.25,0.3725
3.77,4e-05,1.6705687046051025,3.138040781021118,1.3446823358535767,0.32,0.43,0.25
3.77,4e-05,2.082024097442627,18.588842391967773,2.044973134994507,0.2125,0.28,0.5075
3.77,4e-05,0.7805299758911133,44.82723617553711,0.5841936469078064,0.345,0.425,0.23
3.77,4e-05,3.142972707748413,4.3089776039123535,1.0339878797531128,0.3025,0.1875,0.51
3.77,4e-05,4.098232746124268,21.47271728515625,2.824319839477539,0.4475,0.18,0.3725
3.77,4e-05,2.2857015132904053,15.594708442687988,0.6506550312042236,0.1625,0.4475,0.39
3.77,4e-05,0.5350441932678223,18.173402786254883,1.6105821132659912,0.2075,0.3125,0.48
3.77,4e-05,1.5611711740493774,24.30413818359375,1.2396284341812134,0.2625,0.515,0.2225
3.77,4e-05,3.7489614486694336,26.328338623046875,1.677689790725708,0.18,0.6175,0.2025
3.77,4e-05,1.0088167190551758,35.158721923828125,0.663711428642273,0.44,0.22,0.34
3.77,4e-05,1.3063905239105225,13.733024597167969,1.0896729230880737,0.215,0.5675,0.2175
3.77,4e-05,0.8810325264930725,20.91105079650879,4.103944301605225,0.3525,0.26,0.3875
3.77,4e-05,0.5021927952766418,26.348928451538086,0.201307475566864,0.2125,0.5925,0.195
3.77,4e-05,4.178530216217041,15.697023391723633,3.4458835124969482,0.3925,0.325,0.2825
3.77,4e-05,0.5962698459625244,15.249236106872559,0.17386314272880554,0.165,0.215,0.62
3.77,4e-05,0.6434555053710938,13.68907356262207,4.33866548538208,0.325,0.4775,0.1975
3.77,4e-05,0.7884790301322937,18.47760581970215,1.5053383111953735,0.3625,0.44,0.1975
3.77,4e-05,1.8410671949386597,7.539669990539551,3.188929319381714,0.5875,0.1875,0.225
3.77,4e-05,1.6767746210098267,51.69744873046875,2.8984017372131348,0.3425,0.2575,0.4
3.77,4e-05,3.1759555339813232,13.05184268951416,0.2946911156177521,0.1875,0.5675,0.245
3.77,4e-05,2.910801887512207,11.019176483154297,1.4174553155899048,0.305,0.415,0.28
3.77,4e-05,3.4947803020477295,19.46312141418457,1.486223816871643,0.3925,0.3925,0.215
3.77,4e-05,0.8047177791595459,6.989405155181885,0.8781024813652039,0.265,0.28,0.455
3.77,4e-05,3.333331823348999,11.19271469116211,1.0931096076965332,0.2275,0.2575,0.515
3.77,4e-05,0.6742920875549316,35.60598373413086,1.770797610282898,0.475,0.22,0.305
3.77,4e-05,3.8820009231567383,9.975698471069336,0.5654388070106506,0.2975,0.32,0.3825
3.77,4e-05,1.32603919506073,32.925899505615234,1.3602215051651,0.22,0.235,0.545
3.77,4e-05,2.923380136489868,2.7470650672912598,2.2491369247436523,0.1525,0.6225,0.225
3.77,4e-05,5.907958030700684,28.224714279174805,1.072654128074646,0.22,0.33,0.45
3.77,4e-05,1.0002660751342773,10.873122215270996,1.111491084098816,0.175,0.2525,0.5725
3.77,4e-05,0.2522881329059601,14.20537281036377,0.9638618230819702,0.1625,0.4925,0.345
3.77,4e-05,0.2935488224029541,26.771987915039062,2.281944990158081,0.255,0.545,0.2
3.77,4e-05,0.6010303497314453,16.05445671081543,2.1106386184692383,0.4525,0.38,0.1675
3.77,4e-05,1.2232087850570679,13.647971153259277,2.085566759109497,0.2875,0.4975,0.215
3.77,4e-05,0.6310461163520813,46.12400817871094,4.745009422302246,0.25,0.3875,0.3625
3.77,4e-05,2.7537763118743896,25.0754451751709,3.7221429347991943,0.1875,0.3975,0.415
3.77,4e-05,2.3113369941711426,2.520381212234497,2.250225782394409,0.3275,0.45,0.2225
3.77,4e-05,5.326535701751709,10.403498649597168,3.6943185329437256,0.1925,0.32,0.4875
3.77,4e-05,0.08666683733463287,6.716890811920166,1.112105369567871,0.2025,0.5525,0.245
3.77,4e-05,3.631483793258667,2.4930455684661865,3.5450148582458496,0.4825,0.3325,0.185
3.77,4e-05,3.0878334045410156,6.468478202819824,0.7036740183830261,0.515,0.3325,0.1525
3.77,4e-05,0.9901469349861145,9.134038925170898,0.6416835188865662,0.31,0.425,0.265
3.77,4e-05,1.6280239820480347,4.004317283630371,1.1166781187057495,0.1575,0.69,0.1525
3.77,4e-05,1.7556663751602173,24.987947463989258,1.5781316757202148,0.645,0.175,0.18
3.77,4e-05,1.2558727264404297,12.631688117980957,2.577800750732422,0.53,0.265,0.205
3.77,4e-05,3.555011510848999,15.832530975341797,2.343729257583618,0.4375,0.2475,0.315
3.77,4e-05,2.2504806518554688,32.87565612792969,1.5012565851211548,0.2075,0.605,0.1875
3.77,4e-05,1.1922036409378052,3.985745906829834,0.6185250878334045,0.4725,0.1525,0.375
3.77,4e-05,1.9534391164779663,14.61417293548584,1.5646876096725464,0.3875,0.4475,0.165
3.77,4e-05,0.8970984220504761,33.213890075683594,4.032028675079346,0.38,0.16,0.46
3.77,4e-05,0.9435011148452759,12.189554214477539,4.1660542488098145,0.2325,0.58,0.1875
3.77,4e-05,4.554276943206787,49.71074295043945,1.1984614133834839,0.215,0.625,0.16
3.77,4e-05,3.1790969371795654,11.505366325378418,4.005127906799316,0.1575,0.1525,0.69
3.77,4e-05,1.7114787101745605,1.4113415479660034,3.4965531826019287,0.1825,0.1825,0.635
3.77,4e-05,1.4987918138504028,18.685047149658203,2.3931474685668945,0.305,0.1575,0.5375
3.77,4e-05,1.2538434267044067,37.8491096496582,0.6314476728439331,0.3025,0.51,0.1875
3.77,4e-05,0.9916283488273621,36.43529510498047,0.7502186298370361,0.51,0.2425,0.2475
3.77,4e-05,1.4521770477294922,26.514400482177734,1.451480746269226,0.345,0.3475,0.3075
3.77,4e-05,5.091535568237305,41.91128921508789,0.5252933502197266,0.3525,0.215,0.4325
3.77,4e-05,1.2772682905197144,3.050142765045166,2.0918290615081787,0.3325,0.22,0.4475
3.77,4e-05,1.1131263971328735,43.15169143676758,1.4186757802963257,0.16,0.445,0.395
3.77,4e-05,0.9759390354156494,6.486367702484131,1.0122466087341309,0.505,0.1925,0.3025
3.77,4e-05,1.2962572574615479,2.984855890274048,2.247476816177368,0.305,0.225,0.47
3.77,4e-05,2.7303683757781982,13.349678039550781,2.472555160522461,0.495,0.2175,0.2875
3.77,4e-05,2.1953656673431396,10.519485473632812,5.719308376312256,0.1875,0.5975,0.215
3.77,4e-05,0.6534351110458374,13.541940689086914,2.143601655960083,0.29,0.3,0.41
3.77,4e-05,1.3725974559783936,28.910036087036133,4.646007061004639,0.2925,0.4525,0.255
3.77,4e-05,1.1978665590286255,8.7241792678833,4.637974739074707,0.25,0.375,0.375
3.77,4e-05,1.1019092798233032,2.440315008163452,0.7869102954864502,0.3175,0.5125,0.17
3.77,4e-05,1.0422327518463135,7.918845176696777,1.7947367429733276,0.3575,0.395,0.2475
3.77,4e-05,3.3371944427490234,7.355156898498535,1.1152360439300537,0.1725,0.3775,0.45
3.77,4e-05,2.8419978618621826,43.448673248291016,1.3278032541275024,0.2475,0.53,0.2225
3.77,4e-05,3.094855546951294,17.971887588500977,3.4535298347473145,0.415,0.2125,0.3725
3.77,4e-05,2.3736069202423096,30.911558151245117,3.104487657546997,0.655,0.19,0.155
3.77,4e-05,2.893932580947876,25.009782791137695,2.2057101726531982,0.435,0.325,0.24
3.77,4e-05,0.5158419013023376,23.694355010986328,0.82856684923172,0.22,0.16,0.62
3.77,4e-05,2.2379696369171143,20.103899002075195,4.1660542488098145,0.255,0.235,0.51
3.77,4e-05,3.3688840866088867,27.817659378051758,3.65667986869812,0.15,0.5425,0.3075
3.77,4e-05,2.963777542114258,38.028106689453125,3.0488572120666504,0.4875,0.2225,0.29
3.77,4e-05,3.9515321254730225,32.503211975097656,1.719714879989624,0.3775,0.42,0.2025
3.77,4e-05,2.604414224624634,3.1023330688476562,0.8225377798080444,0.29,0.39,0.32
3.77,4e-05,2.570648670196533,16.065353393554688,1.2064536809921265,0.25,0.5375,0.2125
3.77,4e-05,4.0417046546936035,7.134621620178223,0.6091638803482056,0.4175,0.3525,0.23
3.77,4e-05,2.8099124431610107,54.11506271362305,1.7564170360565186,0.5375,0.27,0.1925
3.77,4e-05,1.032071590423584,38.113460540771484,0.5723486542701721,0.1625,0.5625,0.275
3.77,4e-05,2.2462565898895264,23.80112075805664,1.3339755535125732,0.265,0.185,0.55
3.77,4e-05,1.0456221103668213,13.495569229125977,0.4110851287841797,0.32,0.475,0.205
3.77,4e-05,0.7076989412307739,21.43166732788086,3.595552682876587,0.2675,0.2225,0.51
3.77,4e-05,1.9982739686965942,36.34975814819336,2.962127208709717,0.1525,0.28,0.5675
3.77,4e-05,0.9481278657913208,9.64563274383545,0.7858603596687317,0.555,0.275,0.17
3.77,4e-05,0.3807186186313629,11.215603828430176,1.190317988395691,0.1825,0.32,0.4975
3.77,4e-05,0.725537896156311,22.980867385864258,2.4426987171173096,0.16,0.3525,0.4875
3.77,4e-05,6.452446460723877,45.69432830810547,1.9430913925170898,0.2825,0.5,0.2175
3.77,4e-05,0.5241529941558838,29.269407272338867,3.424755573272705,0.26,0.245,0.495
3.77,4e-05,2.3519082069396973,19.585054397583008,1.9394762516021729,0.3375,0.235,0.4275
3.77,4e-05,2.3304147720336914,19.80158042907715,2.6199700832366943,0.3725,0.295,0.3325
3.77,4e-05,4.4645562171936035,5.429271221160889,1.9273754358291626,0.495,0.215,0.29
3.77,4e-05,2.220885992050171,16.42639923095703,1.4410711526870728,0.4075,0.325,0.2675
3.77,4e-05,1.507311224937439,10.363444328308105,1.7564170360565186,0.215,0.1875,0.5975
3.77,4e-05,1.4049705266952515,5.670052528381348,0.9126579761505127,0.2575,0.295,0.4475
3.77,4e-05,0.6315771341323853,9.535970687866211,0.8542481660842896,0.205,0.3875,0.4075
3.77,4e-05,3.219982862472534,10.359536170959473,0.6570094227790833,0.4875,0.315,0.1975
3.77,4e-05,2.8228344917297363,35.449974060058594,3.921349287033081,0.185,0.66,0.155
3.77,4e-05,2.347961902618408,18.51018714904785,1.3860745429992676,0.295,0.5175,0.1875
3.77,4e-05,1.2232404947280884,28.141977310180664,2.616915225982666,0.3675,0.225,0.4075
3.77,4e-05,3.3280246257781982,10.459710121154785,0.417939156293869,0.3525,0.425,0.2225
3.77,4e-05,1.141023874282837,36.791316986083984,1.1981807947158813,0.1725,0.4375,0.39
3.77,4e-05,0.6619383692741394,6.9549150466918945,2.0421299934387207,0.435,0.1625,0.4025
3.77,4e-05,1.6365305185317993,4.049042701721191,4.173934459686279,0.27,0.2875,0.4425
3.77,4e-05,4.203321933746338,14.484509468078613,1.9903593063354492,0.16,0.67,0.17
3.77,4e-05,4.279114246368408,6.7550153732299805,1.35538911819458,0.3375,0.3775,0.285
3.77,4e-05,4.0417046546936035,42.732261657714844,1.372475028038025,0.335,0.2,0.465
3.77,4e-05,2.8229079246520996,6.301872730255127,0.16263094544410706,0.425,0.2525,0.3225
3.77,4e-05,4.04484224319458,7.555729389190674,1.2598989009857178,0.4375,0.3725,0.19
3.77,4e-05,2.449605941772461,6.219005107879639,2.265251398086548,0.44,0.31,0.25
3.77,4e-05,1.5866676568984985,32.19525146484375,0.5235280990600586,0.5475,0.235,0.2175
3.77,4e-05,1.2723321914672852,18.53325653076172,3.099548816680908,0.2,0.45,0.35
3.77,4e-05,3.896815299987793,15.418303489685059,4.496400356292725,0.33,0.4325,0.2375
3.77,4e-05,1.9861091375350952,29.091407775878906,3.3553059101104736,0.495,0.205,0.3
3.77,4e-05,4.197947978973389,31.318037033081055,1.40385901927948,0.285,0.3375,0.3775
3.77,4e-05,4.693328380584717,19.275728225708008,2.283954620361328,0.18,0.57,0.25
3.77,4e-05,2.22804856300354,39.166805267333984,1.124975323677063,0.225,0.4475,0.3275
3.77,4e-05,1.032071590423584,11.08714771270752,3.6467859745025635,0.16,0.5375,0.3025
3.77,4e-05,2.1436240673065186,14.421647071838379,2.2528064250946045,0.18,0.4175,0.4025
3.77,4e-05,2.5992043018341064,4.402894020080566,2.0547287464141846,0.5425,0.2675,0.19
3.77,4e-05,2.9137094020843506,39.924537658691406,1.6041167974472046,0.24,0.3425,0.4175
3.77,4e-05,1.9538564682006836,5.700149059295654,3.150878667831421,0.365,0.3875,0.2475
3.77,4e-05,1.4543535709381104,3.083289623260498,0.6831988096237183,0.4375,0.34,0.2225
3.77,4e-05,0.33059409260749817,4.662226676940918,1.6661429405212402,0.1975,0.5325,0.27
3.77,4e-05,1.9810377359390259,9.688653945922852,2.376758337020874,0.5625,0.2575,0.18
3.77,4e-05,1.0979853868484497,29.084848403930664,3.118168354034424,0.2975,0.1625,0.54
3.77,4e-05,1.5124785900115967,16.46877098083496,0.6828153133392334,0.545,0.1625,0.2925
3.77,4e-05,0.9042877554893494,56.35651779174805,0.6224158406257629,0.3225,0.235,0.4425
3.77,4e-05,0.5746846199035645,11.028018951416016,2.5263609886169434,0.59,0.1975,0.2125
3.77,4e-05,2.294808864593506,14.78351879119873,3.0406200885772705,0.1675,0.46,0.3725
3.77,4e-05,1.3997197151184082,37.49667739868164,5.839007377624512,0.1875,0.455,0.3575
3.77,4e-05,1.3453383445739746,9.15621280670166,0.6314476728439331,0.2825,0.2275,0.49
3.77,4e-05,2.42590069770813,6.372034072875977,5.235658168792725,0.39,0.4425,0.1675
3.77,4e-05,3.743851900100708,44.33281707763672,1.7380659580230713,0.1825,0.3675,0.45
3.77,4e-05,2.6424572467803955,5.558969974517822,1.4177976846694946,0.3225,0.335,0.3425
3.77,4e-05,0.661758303642273,17.693862915039062,0.9968451857566833,0.41,0.25,0.34
3.77,4e-05,1.7889258861541748,22.0883846282959,3.5560476779937744,0.19,0.6025,0.2075
3.77,4e-05,4.423345565795898,15.91190242767334,2.156946897506714,0.4375,0.385,0.1775
3.77,4e-05,4.009542942047119,4.957128047943115,0.6265302300453186,0.1925,0.56,0.2475
3.77,4e-05,3.8977909088134766,32.630653381347656,1.3857855796813965,0.5125,0.1525,0.335
3.77,4e-05,3.74019193649292,24.178529739379883,0.39461788535118103,0.155,0.3725,0.4725
3.77,4e-05,3.233320951461792,22.9832820892334,2.2521681785583496,0.235,0.3925,0.3725
3.77,4e-05,1.9847638607025146,16.996889114379883,4.3441667556762695,0.34,0.37,0.29
3.77,4e-05,1.2531293630599976,1.911990761756897,1.325356125831604,0.1925,0.4525,0.355
3.77,4e-05,1.3778287172317505,2.048124313354492,2.7784719467163086,0.31,0.17,0.52
3.77,4e-05,2.397641181945801,12.333797454833984,1.9435940980911255,0.21,0.4725,0.3175
3.77,4e-05,3.2716498374938965,10.882940292358398,0.5535164475440979,0.61,0.1775,0.2125
3.77,4e-05,1.8367888927459717,29.087196350097656,0.7170849442481995,0.225,0.21,0.565
3.77,4e-05,1.971046805381775,18.539628982543945,0.6658886671066284,0.2675,0.1875,0.545
3.77,4e-05,2.5107901096343994,1.6501799821853638,2.196307897567749,0.1775,0.1675,0.655
3.77,4e-05,6.21360969543457,9.945302963256836,1.1623420715332031,0.275,0.3225,0.4025
3.77,4e-05,0.983599841594696,5.162877559661865,2.489454984664917,0.2175,0.6275,0.155
3.77,4e-05,3.0847299098968506,11.838438987731934,0.8497064113616943,0.5775,0.2675,0.155
3.77,4e-05,2.250575304031372,6.032149314880371,3.419481039047241,0.2425,0.44,0.3175
3.77,4e-05,1.1001015901565552,4.054314613342285,0.9787708520889282,0.3575,0.4875,0.155
3.77,4e-05,3.513453483581543,46.705848693847656,4.69927453994751,0.23,0.1925,0.5775
3.77,4e-05,1.4651241302490234,12.724796295166016,0.2529895603656769,0.1575,0.2575,0.585
3.77,4e-05,2.9183294773101807,11.143464088439941,2.98547101020813,0.48,0.25,0.27
3.77,4e-05,5.71995210647583,29.908565521240234,2.780949115753174,0.18,0.365,0.455
3.77,4e-05,1.057868480682373,34.34907531738281,2.4153852462768555,0.2175,0.4125,0.37
3.77,4e-05,0.8903018832206726,1.7098135948181152,1.2905220985412598,0.2525,0.275,0.4725
3.77,4e-05,4.9122514724731445,26.536529541015625,4.3068623542785645,0.345,0.485,0.17
3.77,4e-05,1.8369604349136353,6.636556625366211,2.0037262439727783,0.3075,0.19,0.5025
3.77,4e-05,2.2117161750793457,18.35198402404785,1.7411190271377563,0.2975,0.3775,0.325
3.77,4e-05,5.241457462310791,8.513345718383789,1.084277868270874,0.165,0.6325,0.2025
3.77,4e-05,2.480731964111328,9.020269393920898,1.3628742694854736,0.2975,0.29,0.4125
3.77,4e-05,0.2149854153394699,37.91754913330078,1.7099472284317017,0.505,0.3375,0.1575
3.77,4e-05,0.5716622471809387,5.096704483032227,2.6506733894348145,0.4075,0.175,0.4175
3.77,4e-05,2.3414576053619385,30.817459106445312,4.2063517570495605,0.2375,0.29,0.4725
3.77,4e-05,2.3110551834106445,1.7512120008468628,1.4987084865570068,0.53,0.3175,0.1525
3.77,4e-05,0.16395585238933563,24.16691780090332,2.235427141189575,0.2425,0.3875,0.37
3.77,4e-05,4.052297592163086,34.04405212402344,1.1342551708221436,0.3175,0.1575,0.525
3.77,4e-05,2.9137094020843506,4.3437581062316895,1.2318627834320068,0.5875,0.22,0.1925
3.77,4e-05,2.306347131729126,23.897045135498047,4.129522800445557,0.45,0.3825,0.1675
3.77,4e-05,1.9883743524551392,4.258162021636963,3.0360500812530518,0.405,0.43,0.165
3.77,4e-05,2.1922082901000977,20.212446212768555,2.6048550605773926,0.165,0.3475,0.4875
3.77,4e-05,0.7042041420936584,34.52230453491211,4.371278285980225,0.3175,0.47,0.2125
3.77,4e-05,3.40067720413208,22.575258255004883,0.8133550882339478,0.2325,0.225,0.5425
3.77,4e-05,2.158747911453247,6.944344520568848,0.43031880259513855,0.25,0.2075,0.5425
3.77,4e-05,3.7004635334014893,8.127822875976562,3.763798713684082,0.1675,0.3875,0.445
3.77,4e-05,2.546431303024292,34.36629104614258,0.6795733571052551,0.325,0.3025,0.3725
3.77,4e-05,1.0006766319274902,8.941996574401855,1.639232873916626,0.175,0.5125,0.3125
3.77,4e-05,1.2178986072540283,44.11266326904297,1.8577206134796143,0.5425,0.17,0.2875
3.77,4e-05,2.456055164337158,28.098386764526367,1.6149972677230835,0.3375,0.43,0.2325
3.77,4e-05,2.030468463897705,37.9343147277832,0.46008118987083435,0.3325,0.385,0.2825
3.77,4e-05,3.4432952404022217,51.60462188720703,2.1126644611358643,0.4525,0.2025,0.345
3.77,4e-05,2.206460952758789,10.388108253479004,1.8860942125320435,0.1675,0.275,0.5575
3.77,4e-05,2.5044829845428467,24.365663528442383,0.39114028215408325,0.225,0.5975,0.1775
3.77,4e-05,1.618282675743103,19.100679397583008,1.927922248840332,0.35,0.2175,0.4325
3.77,4e-05,2.128650665283203,28.7041072845459,1.9765119552612305,0.45,0.3775,0.1725
3.77,4e-05,0.1605421006679535,5.857917785644531,2.0435497760772705,0.3225,0.3275,0.35
3.77,4e-05,0.6677974462509155,4.402894020080566,3.548419237136841,0.4025,0.3925,0.205
3.77,4e-05,2.2857394218444824,27.602460861206055,1.6683106422424316,0.28,0.28,0.44
3.77,4e-05,5.8408589363098145,9.365626335144043,2.7918295860290527,0.15,0.35,0.5
3.77,4e-05,2.0707175731658936,23.309581756591797,2.632450580596924,0.31,0.4525,0.2375
3.77,4e-05,2.488309621810913,1.8200410604476929,0.6232136487960815,0.2275,0.215,0.5575
3.77,4e-05,2.4247968196868896,15.01878547668457,0.8556034564971924,0.3525,0.315,0.3325
3.77,4e-05,0.9295915961265564,8.40420913696289,1.6055835485458374,0.3425,0.235,0.4225
3.77,4e-05,2.6631531715393066,20.537174224853516,2.079066514968872,0.305,0.2625,0.4325
3.77,4e-05,1.6440831422805786,3.829892635345459,0.9070916771888733,0.235,0.495,0.27
3.77,4e-05,2.401982307434082,23.53940200805664,2.926302194595337,0.26,0.37,0.37
3.77,4e-05,2.6178510189056396,23.632091522216797,5.518638610839844,0.4075,0.2025,0.39
3.77,4e-05,4.905057430267334,12.59618854522705,0.819977879524231,0.465,0.1825,0.3525
3.77,4e-05,1.856704592704773,53.040096282958984,2.157280206680298,0.57,0.22,0.21
3.77,4e-05,2.1773247718811035,10.377140045166016,4.572740077972412,0.3775,0.1925,0.43
3.77,4e-05,2.263605833053589,23.491117477416992,0.5837060213088989,0.3175,0.425,0.2575
3.77,4e-05,2.2462565898895264,10.041553497314453,3.3859314918518066,0.475,0.2575,0.2675
3.77,4e-05,2.2647931575775146,2.053788185119629,4.636897087097168,0.39,0.39,0.22
3.77,4e-05,1.0764458179473877,35.56963348388672,4.946211814880371,0.2075,0.24,0.5525
3.77,4e-05,3.935572385787964,55.23406219482422,3.303962469100952,0.2025,0.4975,0.3
